,Low,Low,Low,Low,Low,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day,Worst_day
8,278.7092356687898,287.1771311703821,4969029.035542032,0.1058481325762249,205.2470916736529,0.0819847504856046,6.145653493307847,6.0645152558390185,7.034857898264528,288.1791338582677,295.7856605561024,6092375.536263124,0.2156972931589865,177.06809755974868,0.1661556401605565,3.889803839723448,3.608358590319467,6.093139460508012,297.1771604938272,303.2992083333333,7238330.930303957,0.4,136.1806215343895,0.4023226298470461,2.5859593581560003,2.092038687886776,6.3108882905028905,301.95,306.95,8289110.999215246,0.4,138.2180187682134,0.3800489483448215,2.1197149862067186,1.7102892427448348,5.279153009574912
9,280.2872611464968,288.6341307474124,5146726.063346292,0.1222678623278429,200.91658504038617,0.0919142843480046,5.654336051528656,5.542424800952392,6.772824312572321,290.16417322834644,297.5075575787402,6339791.616211656,0.2490114330132875,170.28418172995185,0.1889204994345525,3.5653417729933983,3.24567481255294,5.898240939591558,299.49567901234565,304.49567901234565,7709170.964763658,0.4,144.2426123083878,0.3035079195308169,2.422544039776389,2.003829343746368,5.072255733234821,304.4,309.4,8846882.483498827,0.4,132.25320765539246,0.4624528170914511,1.8626900518981424,1.473496131190252,5.483725190109392
10,281.9907643312102,290.1686693869427,5339147.121162931,0.1385323073095518,196.2035883627788,0.1056202542732098,5.195797666500053,5.04992917008716,6.564570865118562,291.96535433070864,299.00497594734253,6561818.482705918,0.2941417150623439,163.77228472429886,0.2018910834702353,3.304980283125049,2.948956267407137,5.605884028944794,301.7216049382716,306.7216049382716,8236020.054427724,0.4,138.7761400666493,0.3726891222209862,2.145850637067257,1.7349428330102248,5.2608005179623865,306.95,311.95,9405540.43834287,0.4,126.11102550626347,0.5552199017491545,1.6331295076400656,1.2707797395668596,5.687359926410757
11,283.51401273885347,291.6530961136544,5530576.737231745,0.1557982544720958,191.470432752203,0.1199059415223029,4.805602551800348,4.62029625150195,6.471574732959755,293.5070866141732,300.3920028297244,6773521.028840126,0.3459375665195535,156.9546462239879,0.2159706378680174,3.080783832716224,2.68339890810215,5.386771463851099,303.6506172839506,308.6506172839506,8678537.987872927,0.4,134.0728493736493,0.4365615189358481,1.9370841343338436,1.5409726698843842,5.420421618518123,309.35,314.35,9912101.254384344,0.4,120.41687526827508,0.6494862659930443,1.4459446930059388,1.111003757738266,5.870424461678157
12,284.72707006369427,292.62212042197456,5658426.122852252,0.1634574791475636,188.27299827924583,0.1344395626150498,4.567578118574789,4.361034008882109,6.430914595048705,294.78385826771654,301.44302189960626,6938064.086254671,0.3933964036399877,150.97273700748158,0.2310997430365802,2.9153938640798334,2.482727714982748,5.234001705979716,305.1765432098765,310.1765432098765,9019289.790085215,0.4,130.37369322496832,0.4899337454021465,1.7890297985832624,1.407613477202317,5.545945839033457,311.29999999999995,316.29999999999995,10309656.88112336,0.4,115.84529852878345,0.7317479940162488,1.3112150129280713,0.9987754708856612,6.016307205434338
13,285.66146496815287,293.5262351214172,5779818.105563584,0.179346919997917,185.2014136376114,0.1405755270900155,4.36239494026593,4.132373830408896,6.325667059409995,295.4700787401575,301.98054613681103,7023681.144900846,0.4,147.47607592379634,0.2633797864928039,2.83012721404914,2.377742339639723,5.39735356220858,306.24197530864194,311.24197530864194,9252562.66591897,0.4,127.80738664521904,0.52872886329686,1.6934887778093306,1.3232851696466266,5.633742970563918,312.7,317.7,10586925.18251105,0.4,112.5852130626674,0.7944214250239415,1.2227838070628578,0.9263425154008132,6.11488335213919
14,286.18248407643307,294.0373928642516,5849366.0072101625,0.1861862713618069,183.4227439377428,0.14682046670513,4.251557048269302,4.008240113669348,6.308322996385494,296.1055118110236,302.4705455216535,7102644.818182117,0.4,143.88400118966774,0.3052487939816132,2.7471224607458367,2.2784916733983414,5.654722648614155,306.96049382716046,311.96049382716046,9407795.303966071,0.4,126.08593282986445,0.5556169909522087,1.6322643163376898,1.270021452027375,5.688609768864641,313.4,318.4,10722936.904977793,0.4,110.96067406702112,0.8270057186881506,1.1809380728117995,0.8923912342189348,6.162047055338318
15,286.2248407643312,294.12076520203027,5860773.193852748,0.1883819153556048,183.12953215373656,0.1468056335563467,4.234383457890817,3.988324926954735,6.296462489640019,296.2251968503937,302.53599827755903,7113261.386613573,0.4,143.36490594603868,0.3114690834429073,2.734976828137509,2.2648314668513763,5.685583440419686,307.2308641975308,312.2308641975308,9465778.577128556,0.4,125.44020886040497,0.5658891186305244,1.6099457959975931,1.2506781340214674,5.71197933528505,313.54999999999995,318.54999999999995,10751853.534850964,0.4,110.6129981080166,0.8341017731500447,1.1721556616896351,0.8853002102455131,6.170908025742783
16,285.80668789808914,293.6925387639331,5802372.002612904,0.1774788515261855,184.626240840355,0.14664770235723,4.325834323848425,4.091596865659217,6.385605554402561,296.01889763779525,302.42317839566925,7094972.07442789,0.4,144.2530677940682,0.3008529391015042,2.755938000026775,2.2883062520714823,5.634630704617136,307.14259259259256,312.14259259259256,9446873.881353298,0.4,125.65090804388775,0.562525968286486,1.6171283543936272,1.2569526788100729,5.701477994235937,312.9,317.9,10625964.988431828,0.4,112.12070881757936,0.8036432719946505,1.210635515361312,0.9164949926949368,6.125200453465863
17,284.6140127388535,292.5318070511545,5646412.553709239,0.1613164000667098,188.5749569844277,0.1344533036641286,4.589205104985134,4.384552903644011,6.45769112480275,295.21220472440945,301.76842002952753,6989770.864567655,0.4,148.90198745236714,0.2473076255630226,2.863939393681571,2.419521562254239,5.295747042093361,306.57901234567896,311.57901234567896,9325584.97241291,0.4,126.9989322010624,0.5412676315495684,1.6644798033424173,1.2979567268795964,5.660757804387929,312.4,317.4,10528097.20289888,0.4,113.2825154930689,0.7807176589964037,1.2411724617135764,0.94134083825208,6.092800807189514
18,283.4875796178344,291.63198059315283,5527816.47428589,0.1555752996620465,191.5391031218968,0.1196602230991277,4.81090226889603,4.626121547737717,6.472732377877686,294.0,300.79929687500004,6836848.329968076,0.3641315146672305,154.74329816223542,0.220362317051999,3.01616962779019,2.605945503166171,5.313079127047027,305.69938271604934,310.69938271604934,9134230.339439604,0.4,129.11238988853916,0.5088128079100663,1.7413172102540722,1.3653962034395808,5.586520627121283,311.75,316.75,10399536.25419438,0.4,114.79568939549296,0.7515437792522526,1.2820576149830172,0.974803097964604,6.047191431267249
19,282.49108280254774,290.7060531200239,5407838.028551477,0.1430969468709633,194.5114405720876,0.1121629782231762,5.0507699526019145,4.889510796228396,6.563512051814821,292.5295275590551,299.562688976378,6646222.655675983,0.3146543346711667,161.14328040498611,0.2061355183838349,3.214294545045121,2.841507821109079,5.512841399686507,304.2092592592592,309.2092592592592,8804219.23203816,0.4,132.71586860210252,0.4558043253822856,1.881221333187644,1.490293945393825,5.465315389250839,310.79999999999995,315.79999999999995,10208960.454047494,0.4,117.0136795517094,0.7101230314554304,1.344417818844665,1.026222029128239,5.979525442452449
20,281.6662420382165,289.83619026174364,5296990.120086121,0.1364411640190515,197.23921694580852,0.1010055199475112,5.28861250018314,5.152160240589882,6.562442473048297,291.3090551181102,298.5968319389764,6500646.957176658,0.2814053997863502,165.6185757625125,0.1977005734180979,3.3769446718057936,3.028486012577597,5.712766710530822,302.3487654320988,307.3487654320988,8381356.545133269,0.4,137.24437270351692,0.3930264369665497,2.0751161507178435,1.668393002017608,5.313364445276098,308.6,313.6,9755802.549172675,0.4,122.18733472773891,0.6192532209451722,1.5018031606613356,1.1581448011360098,5.81709668275773
21,281.0216560509554,289.2379984325239,5221793.904825757,0.1269776727609881,199.08188771268556,0.0987063215030264,5.46679310593844,5.342174182747284,6.697141344782025,290.2574803149606,297.57644445127954,6349862.611066085,0.250556108831036,169.99899372373778,0.1898291802545915,3.5530734109665856,3.231694351884731,5.891361096517333,301.05987654320984,306.05987654320984,8081153.185882984,0.4,140.39529954463202,0.3516568789945106,2.2237113772411807,1.809234443632146,5.204393352431255,307.45,312.45,9512602.326816214,0.4,124.91766852157086,0.5742777971619091,1.591974182451607,1.23526937194669,5.724817746165782
22,280.4796178343949,288.7194928592755,5157286.6060072975,0.1230504849834773,200.6587267290223,0.0927357529410395,5.625414994604453,5.51357974552957,6.735730552042291,289.3858267716535,296.85688638041336,6245329.402568537,0.2344787354331056,172.92132242306647,0.181142018198273,3.6851019893418897,3.379600062127412,5.997091476669668,299.8432098765432,304.8432098765432,7792496.436579467,0.4,143.3843510579617,0.314033134867595,2.376634648137472,1.958077764383749,5.104430396053418,305.6,310.6,9112451.672801148,0.4,129.35186064866534,0.5052008001936877,1.7502776081787517,1.3732942145050755,5.579031505347604
23,280.04426751592354,288.508832205414,5131255.057804628,0.1211698827734087,201.2942135594508,0.0906703667172655,5.696019043689226,5.585095322430239,6.812667120790788,288.5401574803149,296.14329841289367,6143090.952387033,0.2218244172456903,175.7080272876427,0.1709319237252083,3.8205074571682895,3.5307494314256958,6.063949075797872,298.66790123456786,303.66790123456786,7509308.181683199,0.4,146.2997527666383,0.2787666059891457,2.537248522534145,2.119310245983557,5.004554843020957,305.5,310.5,9090504.892953884,0.4,129.59295415716542,0.5015774813256935,1.759347040876713,1.3813006206549048,5.571465214716533
